1.225971499946084675e-01
1.337788922636986011e-01
1.449606345327887347e-01
1.561423768018788683e-01
1.673241190709690018e-01
1.785058613400591354e-01
1.896876036091492690e-01
2.008693458782394303e-01
2.120510881473295639e-01
2.232043122848373362e-01
2.339544467220841528e-01
2.442268178605923601e-01
2.540912143081427432e-01
2.635871414376649291e-01
2.727598966624550370e-01
2.816368103746990648e-01
2.902436011917174929e-01
2.985998087775398879e-01
3.067400536062276917e-01
3.146747887909893127e-01
3.224153651055143843e-01
3.299741382221165198e-01
3.373645916406341483e-01
3.446014780539505828e-01
3.517009824593373413e-01
3.586809110214186913e-01
3.654846755354184129e-01
3.721855335934494136e-01
3.788084615200763006e-01
3.852541984317052193e-01
3.916447042018363911e-01
3.979118096102070568e-01
4.040972900458491002e-01
4.101860178378069488e-01
4.161970341902485604e-01
4.221076375229724231e-01
4.279784107275617644e-01
4.337111420318690569e-01
4.394438733361763494e-01
4.450352547962843630e-01
4.505903657799155138e-01
4.561236586364454393e-01
4.615014002873273347e-01
4.668791419382092300e-01
4.722264744229411892e-01
4.774270970124302460e-01
4.826277196019192472e-01
4.878283421914082485e-01
4.928694468970765685e-01
4.978931999831815447e-01
