2.233206958770751704e+00
2.166798827648162451e+00
2.064582257270812793e+00
1.869922459125518799e+00
1.711357429027557497e+00
1.649602456092834402e+00
1.398237959146499509e+00
1.391153613328933503e+00
1.365635381937027049e+00
1.292424746751785314e+00
1.183127858638763241e+00
1.263515624403953597e+00
1.224667779207229801e+00
1.112310531139373726e+00
9.623664081096651168e-01
1.105699806809425478e+00
1.165846525430679348e+00
1.067021427750587392e+00
1.061973661780357236e+00
1.016403550505638131e+00
