2.220601692199706712e+00
1.736741763353347734e+00
1.271982229351997118e+00
1.223274759054183924e+00
1.091184114217758072e+00
1.076720916330814237e+00
9.858488208055495861e-01
1.040464745163917737e+00
1.132904503494501114e+00
9.876826298236848212e-01
9.738012364506722918e-01
1.113261180520057625e+00
9.018204745650291176e-01
9.322732314467430115e-01
9.668367870151997057e-01
9.734825807809830422e-01
8.635809710621833446e-01
7.345619839988649646e-01
7.123604650795459792e-01
8.378064449876546638e-01
